claim_id,treaty_id,loss_date,reported_date,paid_date,claim_amount,reserve_amount,recovery_amount,cause_of_loss,catastrophe_code,latitude,longitude,status,adjuster,claim_type,development_year,ultimate_loss
CLM9039148,TR597401,2024-03-15,2024-03-20,2024-06-15,4250743.645892749,5100892.375071298,0.0,Earthquake,Not Applicable,26.599420553602712,-113.07199526054077,Pending,Internal,Property,1,4250743.645892749
CLM3897831,TR597401,2024-03-15,2024-03-20,2024-06-15,4699159.7757641105,5638991.730916932,0.0,Earthquake,Not Applicable,45.67471261140044,-107.65229437295079,Open,TPA,Liability,1,4699159.7757641105
CLM6877768,TR597401,2024-03-15,2024-03-20,2024-06-15,1086556.6054039653,1303867.9264847583,0.0,Fire,Not Applicable,39.07924606742024,-95.77693990647388,Pending,External,Property,1,1086556.6054039653
CLM5655261,TR597401,2024-03-15,2024-03-20,2024-06-15,127767.41316391587,153320.89579669904,0.0,Flood,Not Applicable,29.96677258808138,-112.98510676612015,Pending,Internal,Property,1,127767.41316391587
CLM9094622,TR597401,2024-03-15,2024-03-20,2024-06-15,1351716.2705967727,1622059.5247161272,0.0,Theft,Not Applicable,35.40319860682156,-101.26942722704305,Pending,External,Property,1,1351716.2705967727
CLM3906261,TR597401,2024-03-15,2024-03-20,2024-06-15,1402384.4930370287,1682861.3916444343,0.0,Flood,Not Applicable,46.03248061231121,-70.7751179359767,Pending,Internal,Liability,1,1402384.4930370287
CLM4116649,TR597401,2024-03-15,2024-03-20,2024-06-15,4071445.680289305,4885734.816347166,0.0,Theft,Not Applicable,40.669863529731145,-67.43371765582665,Open,External,Auto Physical Damage,1,4071445.680289305
CLM6310071,TR597401,2024-03-15,2024-03-20,2024-06-15,2604458.9070978556,3125350.6885174266,0.0,Fire,Not Applicable,27.362393367396443,-103.42612472956284,Pending,Internal,Auto Physical Damage,1,2604458.9070978556
CLM2346265,TR597401,2024-03-15,2024-03-20,2024-06-15,1308248.5454942223,1569898.2545930666,0.0,Wind,Not Applicable,35.21479800959943,-93.49122679768374,Closed,TPA,Liability,1,1308248.5454942223
CLM1950197,TR597401,2024-03-15,2024-03-20,2024-06-15,1100307.890584057,1320369.4687008683,0.0,Theft,Not Applicable,31.70600012248293,-120.03839604784966,Open,TPA,Liability,1,1100307.890584057
CLM5357984,TR632895,2024-03-15,2024-03-20,2024-06-15,1603245.2596166548,1923894.3115399857,0.0,Flood,Not Applicable,40.6369628064785,-80.71416556742406,Pending,External,Liability,1,1603245.2596166548
CLM8066320,TR632895,2024-03-15,2024-03-20,2024-06-15,46511.4918655043,55813.79023860516,0.0,Fire,Not Applicable,33.532072258302506,-122.56210385657376,Closed,Internal,Property,1,46511.4918655043
CLM1117523,TR632895,2024-03-15,2024-03-20,2024-06-15,3795258.026539712,4554309.6318476545,0.0,Collision,Not Applicable,37.48971499055419,-115.90837082410243,Closed,Internal,Liability,1,3795258.026539712
CLM1512718,TR632895,2024-03-15,2024-03-20,2024-06-15,2222062.95816125,2666475.5497935,0.0,Liability,Not Applicable,41.830417918158716,-112.17398938373903,Pending,TPA,Auto Physical Damage,1,2222062.95816125
CLM4809395,TR632895,2024-03-15,2024-03-20,2024-06-15,762937.6069859416,915525.12838313,0.0,Theft,Not Applicable,33.509247629000676,-103.7431467907479,Closed,Internal,Property,1,762937.6069859416
CLM9011612,TR632895,2024-03-15,2024-03-20,2024-06-15,4759556.394706469,5711467.673647762,0.0,Fire,Not Applicable,25.915706254142165,-120.9490835678012,Closed,External,Auto Physical Damage,1,4759556.394706469
CLM5661517,TR576789,2024-03-15,2024-03-20,2024-06-15,1740859.9964348406,2089031.9957218086,0.0,Collision,Not Applicable,38.013788535585405,-109.24928623884738,Closed,Internal,Property,1,1740859.9964348406
CLM6919917,TR576789,2024-03-15,2024-03-20,2024-06-15,2479790.577758453,2975748.6933101434,0.0,Liability,Not Applicable,37.50021423470465,-66.52880037913201,Closed,Internal,Auto Physical Damage,1,2479790.577758453
CLM2226150,TR576789,2024-03-15,2024-03-20,2024-06-15,4035890.8210872733,4843068.985304728,0.0,Wind,Not Applicable,35.38915249403432,-112.46327159283067,Open,Internal,Liability,1,4035890.8210872733
CLM8948423,TR576789,2024-03-15,2024-03-20,2024-06-15,1644845.6742044345,1973814.8090453213,0.0,Earthquake,Not Applicable,48.2558220806308,-98.28242507729523,Pending,Internal,Auto Physical Damage,1,1644845.6742044345
CLM1147681,TR576789,2024-03-15,2024-03-20,2024-06-15,4273437.450855164,5128124.941026197,0.0,Liability,Not Applicable,40.554390983054475,-113.75936652560429,Closed,Internal,Liability,1,4273437.450855164
CLM4611994,TR576789,2024-03-15,2024-03-20,2024-06-15,4662010.459397923,5594412.551277508,0.0,Wind,Not Applicable,40.2024364331615,-97.69926203699649,Closed,External,Property,1,4662010.459397923
CLM9421027,TR576789,2024-03-15,2024-03-20,2024-06-15,3168192.6700761155,3801831.2040913384,0.0,Wind,Not Applicable,29.35719610719011,-113.40019531370321,Pending,Internal,Auto Physical Damage,1,3168192.6700761155
CLM5745806,TR576789,2024-03-15,2024-03-20,2024-06-15,4867822.265245499,5841386.718294599,0.0,Flood,Not Applicable,28.54010189864316,-101.51244408517518,Pending,TPA,Property,1,4867822.265245499
CLM7389188,TR576789,2024-03-15,2024-03-20,2024-06-15,3975285.90453847,4770343.085446164,0.0,Earthquake,Not Applicable,41.89849534523711,-74.02973838643135,Open,Internal,Auto Physical Damage,1,3975285.90453847
CLM5967640,TR576789,2024-03-15,2024-03-20,2024-06-15,1929011.1397368216,2314813.367684186,0.0,Earthquake,Not Applicable,33.0678966150942,-109.83678945690139,Open,Internal,Property,1,1929011.1397368216
CLM2234599,TR576789,2024-03-15,2024-03-20,2024-06-15,724281.315098038,869137.5781176455,0.0,Flood,Not Applicable,29.81326072542548,-72.45174428717038,Closed,External,Liability,1,724281.315098038
CLM2289958,TR572325,2024-03-15,2024-03-20,2024-06-15,516369.65223994234,619643.5826879308,0.0,Collision,Not Applicable,28.677624301446592,-119.82038596325494,Open,Internal,Liability,1,516369.65223994234
CLM4042035,TR572325,2024-03-15,2024-03-20,2024-06-15,4233329.9727637675,5079995.96731652,0.0,Flood,Not Applicable,43.24305868896955,-109.74728308597992,Open,External,Property,1,4233329.9727637675
CLM9265342,TR572325,2024-03-15,2024-03-20,2024-06-15,4519549.625750849,5423459.550901019,0.0,Collision,Not Applicable,48.222691558076946,-110.40862123068945,Open,TPA,Property,1,4519549.625750849
CLM9220791,TR572325,2024-03-15,2024-03-20,2024-06-15,2294880.8174005738,2753856.9808806884,0.0,Theft,Not Applicable,32.70993675636256,-91.00370848977963,Pending,Internal,Auto Physical Damage,1,2294880.8174005738
CLM6405879,TR572325,2024-03-15,2024-03-20,2024-06-15,668076.5799468723,801691.8959362467,0.0,Collision,Not Applicable,45.799216185955245,-118.23201676550539,Open,Internal,Auto Physical Damage,1,668076.5799468723
CLM7515774,TR572325,2024-03-15,2024-03-20,2024-06-15,4500086.844587641,5400104.213505168,0.0,Collision,Not Applicable,27.766753083665964,-90.86945072830085,Open,TPA,Auto Physical Damage,1,4500086.844587641
CLM5694523,TR302786,2024-03-15,2024-03-20,2024-06-15,1023794.347152351,1228553.2165828212,0.0,Collision,Not Applicable,41.348488670692284,-115.99606036965979,Pending,External,Auto Physical Damage,1,1023794.347152351
CLM7206870,TR302786,2024-03-15,2024-03-20,2024-06-15,3441530.8912940794,4129837.069552895,0.0,Earthquake,Not Applicable,26.00373942104267,-67.45743125119708,Closed,TPA,Auto Physical Damage,1,3441530.8912940794
CLM4849246,TR302786,2024-03-15,2024-03-20,2024-06-15,2865324.082719402,3438388.8992632823,0.0,Collision,Not Applicable,32.03822135834291,-92.21065766831572,Closed,TPA,Liability,1,2865324.082719402
CLM3846577,TR302786,2024-03-15,2024-03-20,2024-06-15,1338363.6052287645,1606036.3262745172,0.0,Liability,Not Applicable,36.153108008226575,-121.63430258342026,Open,TPA,Property,1,1338363.6052287645
CLM7178530,TR302786,2024-03-15,2024-03-20,2024-06-15,4803800.059994576,5764560.071993491,0.0,Flood,Not Applicable,35.35028759792428,-90.46845186418648,Open,Internal,Property,1,4803800.059994576
CLM8395236,TR302786,2024-03-15,2024-03-20,2024-06-15,3020421.9682607385,3624506.361912886,0.0,Theft,Not Applicable,33.41231804661184,-105.52336941220403,Pending,External,Property,1,3020421.9682607385
CLM8548349,TR302786,2024-03-15,2024-03-20,2024-06-15,4929973.880422794,5915968.656507353,0.0,Liability,Not Applicable,25.191405251221013,-97.22839282945753,Open,TPA,Liability,1,4929973.880422794
CLM7648672,TR302786,2024-03-15,2024-03-20,2024-06-15,4516676.614081,5420011.9368972,0.0,Flood,Not Applicable,25.79256422806988,-74.72800897118333,Closed,TPA,Property,1,4516676.614081
CLM4062017,TR302786,2024-03-15,2024-03-20,2024-06-15,174706.7940435349,209648.15285224188,0.0,Earthquake,Not Applicable,40.21952527730228,-117.83757934728905,Closed,Internal,Liability,1,174706.7940435349
CLM3709902,TR302786,2024-03-15,2024-03-20,2024-06-15,2816225.1251986125,3379470.1502383347,0.0,Wind,Not Applicable,25.311661752569766,-70.49805251821746,Closed,External,Liability,1,2816225.1251986125
CLM8741948,TR302786,2024-03-15,2024-03-20,2024-06-15,1715419.0353110363,2058502.8423732435,0.0,Collision,Not Applicable,33.45560140758219,-115.28630606170805,Closed,External,Liability,1,1715419.0353110363
CLM7224264,TR102766,2024-03-15,2024-03-20,2024-06-15,494547.07699740404,593456.4923968848,0.0,Collision,Not Applicable,44.97139591725211,-68.43090657838101,Open,Internal,Auto Physical Damage,1,494547.07699740404
CLM4960973,TR102766,2024-03-15,2024-03-20,2024-06-15,4789971.073774129,5747965.288528955,0.0,Flood,Not Applicable,37.42630123967365,-122.16850225712544,Open,TPA,Liability,1,4789971.073774129
CLM8169302,TR102766,2024-03-15,2024-03-20,2024-06-15,3834727.8608097476,4601673.432971697,0.0,Earthquake,Not Applicable,46.044820766038036,-100.78163285056635,Open,External,Liability,1,3834727.8608097476
CLM9136389,TR102766,2024-03-15,2024-03-20,2024-06-15,324839.7639158131,389807.7166989757,0.0,Collision,Not Applicable,28.077158294117716,-101.51816342528029,Pending,Internal,Auto Physical Damage,1,324839.7639158131
CLM2192468,TR102766,2024-03-15,2024-03-20,2024-06-15,3822535.0435900833,4587042.052308099,0.0,Collision,Not Applicable,38.018706535112564,-84.98468084798793,Closed,TPA,Property,1,3822535.0435900833
CLM8184875,TR102766,2024-03-15,2024-03-20,2024-06-15,4482035.640799704,5378442.768959644,0.0,Earthquake,Not Applicable,44.82467509962845,-108.50028685497388,Closed,Internal,Liability,1,4482035.640799704
CLM4155150,TR102766,2024-03-15,2024-03-20,2024-06-15,2353665.132419458,2824398.1589033497,0.0,Fire,Not Applicable,36.42597442980695,-97.46346969641242,Pending,External,Property,1,2353665.132419458
CLM4521686,TR102766,2024-03-15,2024-03-20,2024-06-15,2014740.5379501996,2417688.6455402393,0.0,Collision,Not Applicable,47.08255212048823,-89.54535256855996,Closed,TPA,Auto Physical Damage,1,2014740.5379501996
CLM5490959,TR102766,2024-03-15,2024-03-20,2024-06-15,1077905.5990514876,1293486.718861785,0.0,Collision,Not Applicable,26.246095043471414,-86.63478510273163,Pending,Internal,Liability,1,1077905.5990514876
CLM9100602,TR102766,2024-03-15,2024-03-20,2024-06-15,2957428.5667150063,3548914.280058007,0.0,Collision,Not Applicable,28.6653464898263,-75.3028596720281,Closed,TPA,Property,1,2957428.5667150063
CLM1934705,TR102766,2024-03-15,2024-03-20,2024-06-15,3477704.3988751066,4173245.278650128,0.0,Collision,Not Applicable,45.53340274529687,-80.15175679636752,Pending,External,Liability,1,3477704.3988751066
CLM2211652,TR554992,2024-03-15,2024-03-20,2024-06-15,1263140.3226373051,1515768.3871647662,0.0,Collision,Not Applicable,47.30014626871768,-90.18193709981907,Closed,External,Liability,1,1263140.3226373051
CLM6493874,TR554992,2024-03-15,2024-03-20,2024-06-15,2918270.2640344896,3501924.3168413877,0.0,Wind,Not Applicable,29.503592023287545,-83.50062334186516,Open,External,Auto Physical Damage,1,2918270.2640344896
CLM1598444,TR554992,2024-03-15,2024-03-20,2024-06-15,1744338.2983992442,2093205.958079093,0.0,Fire,Not Applicable,38.31539006989356,-112.68489295943266,Closed,External,Auto Physical Damage,1,1744338.2983992442
CLM8038903,TR554992,2024-03-15,2024-03-20,2024-06-15,2753029.9204086657,3303635.9044903987,0.0,Flood,Not Applicable,46.877886101850684,-120.34537720089445,Closed,Internal,Property,1,2753029.9204086657
CLM9312757,TR554992,2024-03-15,2024-03-20,2024-06-15,4376488.300076295,5251785.960091554,0.0,Theft,Not Applicable,44.521916989473326,-118.80950750025644,Open,TPA,Liability,1,4376488.300076295
CLM4763107,TR554992,2024-03-15,2024-03-20,2024-06-15,1089007.897160591,1306809.4765927093,0.0,Wind,Not Applicable,38.03400098677986,-108.58450851534317,Closed,TPA,Property,1,1089007.897160591
CLM1978632,TR554992,2024-03-15,2024-03-20,2024-06-15,2977908.9964805054,3573490.7957766065,0.0,Wind,Not Applicable,27.96471827647144,-114.56965689637788,Pending,Internal,Property,1,2977908.9964805054
CLM7262358,TR554992,2024-03-15,2024-03-20,2024-06-15,4018476.5187968076,4822171.822556169,0.0,Earthquake,Not Applicable,37.83201191473637,-114.76237542102385,Open,TPA,Liability,1,4018476.5187968076
CLM9949300,TR554992,2024-03-15,2024-03-20,2024-06-15,1606317.7268514289,1927581.2722217145,0.0,Flood,Not Applicable,34.17404711821024,-70.7098523389339,Open,External,Liability,1,1606317.7268514289
CLM7833194,TR554992,2024-03-15,2024-03-20,2024-06-15,3368190.305856505,4041828.3670278057,0.0,Collision,Not Applicable,36.71174550506693,-80.58165516928919,Closed,Internal,Auto Physical Damage,1,3368190.305856505
CLM1700409,TR554992,2024-03-15,2024-03-20,2024-06-15,689661.9043023245,827594.2851627894,0.0,Collision,Not Applicable,41.03942104545477,-92.82886431373754,Pending,External,Liability,1,689661.9043023245
CLM9814494,TR554992,2024-03-15,2024-03-20,2024-06-15,1467939.8892205728,1761527.8670646872,0.0,Theft,Not Applicable,28.370876218981607,-76.9434020492746,Pending,External,Auto Physical Damage,1,1467939.8892205728
CLM5439422,TR554992,2024-03-15,2024-03-20,2024-06-15,3638421.8805940254,4366106.256712831,0.0,Liability,Not Applicable,47.61935119819013,-122.92863213969589,Open,Internal,Property,1,3638421.8805940254
CLM9964279,TR554992,2024-03-15,2024-03-20,2024-06-15,4835095.736969862,5802114.884363835,0.0,Collision,Not Applicable,44.46937149410543,-67.69076558331219,Open,TPA,Property,1,4835095.736969862
CLM7768693,TR554992,2024-03-15,2024-03-20,2024-06-15,3080679.9568338795,3696815.948200655,0.0,Earthquake,Not Applicable,31.788404210287844,-89.11844619270767,Closed,Internal,Auto Physical Damage,1,3080679.9568338795
CLM7223543,TR440452,2024-03-15,2024-03-20,2024-06-15,265586.52660887555,318703.83193065063,0.0,Flood,Not Applicable,27.182467891356808,-66.69931175135517,Closed,Internal,Property,1,265586.52660887555
CLM5252739,TR440452,2024-03-15,2024-03-20,2024-06-15,660848.5388099499,793018.2465719398,0.0,Theft,Not Applicable,34.82073963560669,-99.86916547339426,Pending,TPA,Auto Physical Damage,1,660848.5388099499
CLM8505062,TR440452,2024-03-15,2024-03-20,2024-06-15,4847118.484726912,5816542.181672295,0.0,Fire,Not Applicable,37.777869450449174,-123.4881393017563,Closed,External,Liability,1,4847118.484726912
CLM4993838,TR440452,2024-03-15,2024-03-20,2024-06-15,827041.4057060776,992449.686847293,0.0,Collision,Not Applicable,25.624777690464363,-95.68552528899815,Open,Internal,Liability,1,827041.4057060776
CLM7180263,TR440452,2024-03-15,2024-03-20,2024-06-15,4310613.688951072,5172736.426741286,0.0,Wind,Not Applicable,36.882124150215446,-108.42322798317849,Open,Internal,Auto Physical Damage,1,4310613.688951072
CLM6041313,TR440452,2024-03-15,2024-03-20,2024-06-15,318822.5766713105,382587.09200557263,0.0,Liability,Not Applicable,42.35981308544248,-70.52293975374957,Pending,Internal,Liability,1,318822.5766713105
CLM5604500,TR440452,2024-03-15,2024-03-20,2024-06-15,4644686.97224213,5573624.366690556,0.0,Collision,Not Applicable,29.851784737080056,-97.41338684591076,Pending,External,Liability,1,4644686.97224213
CLM3072726,TR440452,2024-03-15,2024-03-20,2024-06-15,4820888.38234148,5785066.058809776,0.0,Wind,Not Applicable,32.87298267566601,-96.05808681522838,Pending,External,Liability,1,4820888.38234148
CLM9945899,TR440452,2024-03-15,2024-03-20,2024-06-15,1229031.334410449,1474837.6012925387,0.0,Flood,Not Applicable,35.18620348476301,-108.60607617760382,Closed,Internal,Property,1,1229031.334410449
CLM1258208,TR440452,2024-03-15,2024-03-20,2024-06-15,1397338.909961679,1676806.6919540148,0.0,Flood,Not Applicable,37.22831521643154,-86.7955509102836,Closed,TPA,Property,1,1397338.909961679
CLM7922516,TR440452,2024-03-15,2024-03-20,2024-06-15,547636.5487340363,657163.8584808435,0.0,Liability,Not Applicable,45.26511159688397,-77.46454876309102,Pending,External,Property,1,547636.5487340363
CLM4848239,TR440452,2024-03-15,2024-03-20,2024-06-15,2139372.331240432,2567246.797488518,0.0,Theft,Not Applicable,45.66018379364531,-117.88721383177067,Open,External,Liability,1,2139372.331240432
CLM3089675,TR440452,2024-03-15,2024-03-20,2024-06-15,2431269.743384901,2917523.692061881,0.0,Liability,Not Applicable,35.31660406878629,-123.19871817149186,Open,External,Liability,1,2431269.743384901
CLM6138523,TR440452,2024-03-15,2024-03-20,2024-06-15,279760.2292293392,335712.27507520706,0.0,Theft,Not Applicable,32.02211829599343,-73.70096919650774,Closed,External,Property,1,279760.2292293392
CLM7278364,TR251573,2024-03-15,2024-03-20,2024-06-15,3254820.6779918233,3905784.8135901876,0.0,Theft,Not Applicable,32.57150899404728,-87.35083314512704,Closed,External,Auto Physical Damage,1,3254820.6779918233
CLM6424208,TR251573,2024-03-15,2024-03-20,2024-06-15,1213555.5548832642,1456266.665859917,0.0,Collision,Not Applicable,26.8872721669704,-79.7442697279725,Pending,External,Auto Physical Damage,1,1213555.5548832642
CLM6884515,TR251573,2024-03-15,2024-03-20,2024-06-15,3635665.7576659275,4362798.909199113,0.0,Collision,Not Applicable,36.311933273654844,-120.02589486898128,Pending,Internal,Liability,1,3635665.7576659275
CLM5596579,TR251573,2024-03-15,2024-03-20,2024-06-15,705530.5926845546,846636.7112214655,0.0,Earthquake,Not Applicable,32.83099413890832,-110.49167313960335,Open,External,Property,1,705530.5926845546
CLM4426603,TR251573,2024-03-15,2024-03-20,2024-06-15,900141.4429279957,1080169.7315135947,0.0,Fire,Not Applicable,35.19932934613127,-98.2073333706993,Open,External,Liability,1,900141.4429279957
CLM2889444,TR251573,2024-03-15,2024-03-20,2024-06-15,577516.7067159596,693020.0480591515,0.0,Wind,Not Applicable,47.893117205363865,-75.30164877848253,Closed,Internal,Auto Physical Damage,1,577516.7067159596
CLM1182813,TR251573,2024-03-15,2024-03-20,2024-06-15,88948.11800469518,106737.7416056342,0.0,Wind,Not Applicable,47.262394795160645,-109.28450219512435,Pending,External,Auto Physical Damage,1,88948.11800469518
