treaty_id,treaty_name,treaty_type,business_line,cedant,reinsurer,currency,territory,inception_date,expiry_date,premium,commission,brokerage,retention,limit,cession_rate,minimum_premium,maximum_premium,profit_commission,loss_corridor,aggregate_limit,reinstatements,rating_method,experience_period,loss_ratio,expense_ratio,combined_ratio,total_historical_claims,total_claim_count,largest_historical_claim,average_claim_size,claim_volatility,annual_claim_frequency,total_sum_insured,total_policy_count,average_policy_size,largest_policy_size
TR644270,AIG - Catastrophe 2024,Catastrophe,Motor,AIG,Hannover Re,USD,Canada,2024-01-01,2024-12-31,2077645.0756404344,0.0,0.0132885890304723,85202761.67415866,1618852471.8090146,0.0,1893238.7976321469,2367535.307555698,0.0,89%-125%,6475409887.236058,2,Cat Modeling,15 years,0.8444936758267774,0.279299263789645,1.1237929396164223,21850288.95844321,7,4592761.857319888,3121469.8512061727,1466391.671275084,1.4000000000000001,1149242661.8578725,444,2588384.373553767,4983583.636375229
TR898355,State Farm - Surplus 2024,Surplus,Motor,State Farm,SCOR,EUR,France,2024-01-01,2024-12-31,18346654.074228987,0.2746115327442786,0.0253196518198608,1258489.843579538,8809428.905056765,0.0,16896882.470605165,20832646.258045312,0.1889566671621383,83%-117%,0.0,0,Original Terms,15 years,1.0860197982887612,0.3793682969099237,1.4653880951986848,9397586.035695711,6,3294522.6773178056,1566264.3392826186,1356725.520483388,1.2000000000000002,825144458.8270837,331,2492883.561411129,4981272.108524276
TR434793,AIG - Quota Share 2024,Quota Share,Health,AIG,Lloyd's of London,CAD,Canada,2024-01-01,2024-12-31,94388997.2094156,0.2682288066760806,0.0339046634533855,0.3582793565353317,0.0,0.6417206434646683,75961538.20372635,106333894.16135588,0.191894380478944,Not Available,0.0,0,Cat Modeling,3 years,0.901882896880307,0.2660085853645705,1.1678914822448776,17181230.284369163,6,4033110.713725458,2863538.380728194,1253327.7159233857,1.2000000000000002,1158103588.8846107,440,2632053.611101388,4984920.5595953
TR485083,Hartford - Surplus 2024,Surplus,Casualty,Hartford,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,96552648.06840488,0.1823975845348635,0.0499261425255282,1004378.0560154546,5021890.280077273,0.0,80466114.4615352,106716814.70599549,0.1086753730574639,Not Available,0.0,0,Exposure Rating,15 years,0.7693366683811889,0.3245292843840168,1.0938659527652057,32437046.773421463,14,3976671.7285809126,2316931.912387247,1499583.2717622218,2.8000000000000003,915670417.2543708,362,2529476.2907579304,4982043.2160197785
TR752555,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,Munich Re,CAD,United States,2024-01-01,2024-12-31,90528599.28923582,0.349041485503766,0.0340376209661833,0.753657689357473,0.0,0.2463423106425269,84166261.74349298,107382312.58021198,0.1499550091396893,84%-112%,0.0,0,Experience Rating,3 years,0.6028081547126719,0.4113847065306136,1.0141928612432856,12808356.670237193,5,4669967.092299173,2561671.3340474386,1618211.7123275532,1.0,263073719.80077443,101,2604690.2950571724,4999684.424870295
TR326573,State Farm - Surplus 2024,Surplus,Property,State Farm,Swiss Re,CAD,United States,2024-01-01,2024-12-31,79538302.01007853,0.2196799461340348,0.0213259398727434,1913343.204481887,11480059.226891322,0.0,0.0,83957647.90276624,0.0515020645371186,Not Available,0.0,0,Cat Modeling,5 years,1.1063058217731367,0.4371313397733084,1.543437161546445,10367271.302828318,6,4831532.029515535,1727878.5504713862,1630433.2995910903,1.2000000000000002,966887901.3355119,372,2599161.0250954623,4991542.745773021
TR593070,State Farm - Catastrophe 2024,Catastrophe,Marine,State Farm,SCOR,GBP,United States,2024-01-01,2024-12-31,4710882.525762903,0.0,0.0124981830304855,24352754.390138134,292233052.6816576,0.0,4110087.3095533513,0.0,0.0822697562105813,Not Available,584466105.3633152,2,Cat Modeling,10 years,1.1392132459876527,0.3211962748998573,1.46040952088751,30554806.075696096,12,4828168.087128252,2546233.8396413415,1522926.5137159636,2.4000000000000004,969308484.5388573,388,2498217.743656849,4971882.591242763
TR403403,AIG - Catastrophe 2024,Catastrophe,Aviation,AIG,Lloyd's of London,CAD,Germany,2024-01-01,2024-12-31,23712833.98503406,0.0,0.0376236333356233,16780250.436127648,318824758.2864253,0.0,22337209.661177117,0.0,0.1743885022517984,Not Available,1275299033.1457012,3,Experience Rating,3 years,0.6491361377375648,0.34646565965572,0.9956017973932848,34821442.88215796,12,4760045.107577868,2901786.9068464967,1566767.426662253,2.4000000000000004,349034621.49221003,133,2624320.4623474437,4989307.199224042
TR960722,Allstate - Quota Share 2024,Quota Share,Property,Allstate,Munich Re,EUR,United States,2024-01-01,2024-12-31,65975569.71683709,0.3121133842175924,0.045961797320264,0.7595244634930125,0.0,0.2404755365069875,58319390.2199166,0.0,0.1856536593837474,89%-114%,0.0,0,Cat Modeling,3 years,1.1004707561031593,0.3834336305477756,1.4839043866509347,52837129.94334272,27,4691776.321138887,1956930.738642323,1285598.1324375288,5.4,1201021657.098922,462,2599613.9764045933,4987703.900697928
TR273663,Allstate - Surplus 2024,Surplus,Marine,Allstate,Hannover Re,CAD,United States,2024-01-01,2024-12-31,92083839.17275628,0.1513040932425454,0.0436452351675206,1528414.5491690445,6113658.196676178,0.0,0.0,108755388.27449344,0.0784841271580739,93%-112%,0.0,0,Exposure Rating,5 years,0.4751607754194838,0.3629323839667482,0.8380931593862321,34075269.66243221,10,4490168.268191146,3407526.966243221,1140555.3277519397,2.0,851394562.463852,331,2572189.01046481,4996722.384577415
TR195995,Allstate - Catastrophe 2024,Catastrophe,Motor,Allstate,Swiss Re,USD,United Kingdom,2024-01-01,2024-12-31,66033718.35996053,0.0,0.0297972356973902,88881954.99863906,533291729.9918344,0.0,58586436.924684055,69416928.47420304,0.144638398062211,87%-123%,1599875189.9755032,3,Experience Rating,5 years,0.7660677974372904,0.2259655513843891,0.9920333488216796,19023529.761490252,9,4198417.293875951,2113725.529054472,1622229.8791474535,1.8,380618250.9729222,144,2643182.298423071,4968202.357638794
TR275808,Hartford - Surplus 2024,Surplus,Marine,Hartford,Hannover Re,GBP,United States,2024-01-01,2024-12-31,61674880.5481161,0.2557826672385201,0.0316072243131446,1436526.036710595,4309578.110131785,0.0,50841050.60496701,66598165.13924723,0.1722419204249236,76%-119%,0.0,0,Cat Modeling,10 years,0.4675371631149022,0.398756145576635,0.8662933086915372,14481192.984105907,8,4630207.765143735,1810149.1230132384,1304016.1315712957,1.6,1025510053.5687251,403,2544689.9592276057,4988173.556159191
TR930404,Allstate - Catastrophe 2024,Catastrophe,Marine,Allstate,Swiss Re,EUR,United States,2024-01-01,2024-12-31,37196065.61344536,0.0,0.0138913650353763,67315954.48260105,538527635.8608084,0.0,32753670.934195705,43229296.96269638,0.0,79%-115%,1615582907.582425,2,Exposure Rating,10 years,0.5505480682454997,0.4025095537294998,0.9530576219749995,31700529.12705051,14,4885233.123981765,2264323.5090750367,1554379.409241409,2.8000000000000003,679484754.2279158,250,2717939.016911663,4975991.964678158
TR626791,Hartford - Surplus 2024,Surplus,Aviation,Hartford,Swiss Re,CAD,Germany,2024-01-01,2024-12-31,73251436.97499256,0.2819791689063047,0.0447756641955561,1368845.572833763,12319610.155503867,0.0,59940444.72094038,86453111.52405153,0.0,91%-119%,0.0,0,Original Terms,10 years,1.166992744351763,0.2849571717587482,1.4519499161105112,34359695.21165309,11,4567909.672028405,3123608.6556048263,934584.0984379329,2.2,368454852.5692109,140,2631820.3754943633,4994483.906336782
TR292762,Hartford - Excess of Loss 2024,Excess of Loss,Property,Hartford,Munich Re,CAD,France,2024-01-01,2024-12-31,42178297.229768954,0.0,0.0120756422688564,7685737.450083911,99914586.85109083,0.0,35230986.29668703,0.0,0.0,Not Available,0.0,0,Cat Modeling,3 years,1.1750737255606598,0.2748689485188492,1.449942674079509,20954766.81420237,9,4793230.222856154,2328307.423800263,1835308.4553523527,1.8,1154743330.0142357,457,2526790.656486293,4976793.4514473
TR825657,Allstate - Surplus 2024,Surplus,Property,Allstate,Lloyd's of London,GBP,Germany,2024-01-01,2024-12-31,59360156.436188154,0.1500363460526437,0.0357822899271775,1685554.3603580543,10113326.162148328,0.0,0.0,69195299.6461549,0.0,Not Available,0.0,0,Cat Modeling,3 years,0.5799146599734726,0.2138439174941542,0.7937585774676268,28304086.467234563,13,4835037.737912711,2177237.4205565047,1588637.9319351695,2.6,962774446.6417183,379,2540301.9700309187,4992076.029501459
TR438756,State Farm - Catastrophe 2024,Catastrophe,Casualty,State Farm,Munich Re,USD,United States,2024-01-01,2024-12-31,47344389.023799375,0.0,0.0460336671029013,37256487.10699138,521590819.4978793,0.0,0.0,54960603.36335051,0.0,76%-107%,1564772458.493638,3,Cat Modeling,3 years,0.9148613458554992,0.3971691250400718,1.312030470895571,12172163.765692187,5,4899094.07406134,2434432.7531384374,1939086.6686384073,1.0,639793628.3471547,245,2611402.5646822643,4975309.858374188
TR571269,State Farm - Excess of Loss 2024,Excess of Loss,Health,State Farm,SCOR,USD,Canada,2024-01-01,2024-12-31,21423352.55681635,0.0,0.0112642351240633,1012946.3999079064,18233035.198342316,0.0,0.0,22597160.107621185,0.0,75%-108%,0.0,0,Cat Modeling,10 years,0.7806049404179252,0.4376821809819798,1.218287121399905,9244888.958006997,5,4464395.8642679285,1848977.7916013994,1522572.088664995,1.0,829077144.1456109,304,2727227.4478474045,4991315.731689754
TR918636,Chubb - Excess of Loss 2024,Excess of Loss,Marine,Chubb,Swiss Re,CAD,Canada,2024-01-01,2024-12-31,79587330.16485658,0.0,0.0393049246882027,5941560.277955858,112889645.28116132,0.0,66415183.843477584,0.0,0.1154353357048614,Not Available,0.0,0,Original Terms,5 years,0.919511577831437,0.1757228298908092,1.0952344077222462,44313475.8878481,15,4961165.80175606,2954231.7258565403,1373742.6509491557,3.0,1183548573.3182077,450,2630107.9407071285,4982307.804757737
TR673274,Hartford - Excess of Loss 2024,Excess of Loss,Aviation,Hartford,SCOR,EUR,France,2024-01-01,2024-12-31,59755937.29636498,0.0,0.0223968892314529,4331557.035826221,12994671.107478663,0.0,55604626.49960189,0.0,0.1732903274477431,92%-122%,0.0,0,Experience Rating,10 years,1.1009568035009791,0.3290945268023718,1.430051330303351,23117719.027532414,11,3992073.278096867,2101610.820684765,1368862.2000122797,2.2,615871938.2454053,257,2396388.864768114,4986692.733792411
TR770268,Hartford - Surplus 2024,Surplus,Health,Hartford,SCOR,GBP,France,2024-01-01,2024-12-31,87729628.3110194,0.2618862919114999,0.0477687018705975,1797298.899418286,17972988.994182862,0.0,74960721.67741285,0.0,0.0932146966424053,Not Available,0.0,0,Cat Modeling,5 years,1.0197983282353804,0.3508968921944837,1.370695220429864,27914562.865157694,12,4568818.967319383,2326213.5720964745,1368219.5223399494,2.4000000000000004,691501270.9871608,276,2505439.3876346406,4996312.7758018505
TR584588,Allstate - Surplus 2024,Surplus,Marine,Allstate,SCOR,USD,France,2024-01-01,2024-12-31,78754104.56480734,0.2766389008067373,0.0347950482042802,930439.6952145712,3721758.780858284,0.0,74785208.59047884,90967488.6588842,0.1715007382406292,81%-112%,0.0,0,Experience Rating,10 years,0.9103033738055686,0.269069924460856,1.1793732982664245,26417433.204034396,12,4606318.938072128,2201452.767002866,1412436.0943371288,2.4000000000000004,1014207001.1301177,401,2529194.516533959,4966902.068212091
TR134887,Hartford - Quota Share 2024,Quota Share,Motor,Hartford,Lloyd's of London,GBP,France,2024-01-01,2024-12-31,23599219.354607586,0.3275558699843577,0.0186424226417989,0.2511182418785322,0.0,0.7488817581214677,0.0,26962667.41483037,0.0,80%-109%,0.0,0,Experience Rating,3 years,0.7463540245491951,0.3234239420769255,1.069777966626121,23441867.699390557,8,4461448.5031535765,2930233.4624238196,1523842.715097532,1.6,1148492907.7530124,459,2502163.197718981,4984151.467376276
TR404749,Hartford - Surplus 2024,Surplus,Casualty,Hartford,Swiss Re,USD,Canada,2024-01-01,2024-12-31,57962554.338931,0.1634971292547543,0.0371276266002492,1393578.9178904498,9755052.425233148,0.0,0.0,67720001.64094412,0.0,86%-111%,0.0,0,Original Terms,5 years,0.6285808348661771,0.2920254500922993,0.9206062849584764,27871663.354981143,12,4794732.736810222,2322638.6129150954,1715278.5321267997,2.4000000000000004,360097293.0079295,142,2535896.4296333063,4994791.4615099225
TR772538,Allstate - Quota Share 2024,Quota Share,Health,Allstate,Hannover Re,GBP,United Kingdom,2024-01-01,2024-12-31,51958914.80506796,0.2427428487833728,0.0353959275926526,0.63418044188097,0.0,0.36581955811903,0.0,56536176.85719475,0.1555957619381008,80%-108%,0.0,0,Experience Rating,5 years,0.8580606570439604,0.4043553563659595,1.2624160134099198,18636799.028365232,8,4708593.230463517,2329599.878545654,1588747.7261658928,1.6,783992595.1602153,301,2604626.5619940707,4996036.24653932
TR738808,State Farm - Surplus 2024,Surplus,Health,State Farm,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,80847309.36083388,0.2803096276754544,0.0284630070740066,640751.7136187311,5766765.42256858,0.0,0.0,85832600.15893248,0.0,Not Available,0.0,0,Experience Rating,3 years,0.7576568917698476,0.2766972435322734,1.034354135302121,23152032.644532595,8,4859561.263629605,2894004.0805665744,1375612.1601692955,1.6,1268308373.7192485,495,2562239.1388267647,4976568.929194338
TR336581,Allstate - Surplus 2024,Surplus,Property,Allstate,Munich Re,CAD,United States,2024-01-01,2024-12-31,32490221.437262647,0.2882536906896461,0.0133102752164051,1195476.2780946954,8368333.946662867,0.0,30411531.32496643,37311552.72114423,0.0603628938720018,Not Available,0.0,0,Cat Modeling,15 years,0.8721750184515645,0.434385041967917,1.3065600604194816,39946586.869104564,15,4975067.740775083,2663105.7912736377,1481700.639861664,3.0,695143586.3363404,269,2584176.900878589,4980242.9145470355
TR927819,AIG - Surplus 2024,Surplus,Aviation,AIG,Swiss Re,USD,United States,2024-01-01,2024-12-31,97307363.1629528,0.212438864380408,0.042975200634782,1815249.1354333344,5445747.406300003,0.0,87001458.03939912,116180678.98873614,0.0,Not Available,0.0,0,Original Terms,15 years,0.734586657227893,0.3024589909319586,1.0370456481598516,38157984.27481411,14,4967960.4486881895,2725570.305343865,1468901.183513918,2.8000000000000003,628318681.724227,234,2685122.5714710555,4989525.805709494
TR783678,AIG - Catastrophe 2024,Catastrophe,Casualty,AIG,Munich Re,GBP,France,2024-01-01,2024-12-31,14584771.125773996,0.0,0.0403919990617317,36249633.83006445,362496338.3006445,0.0,12905068.194136113,15345332.835616894,0.0,84%-108%,1087489014.9019337,3,Cat Modeling,3 years,0.8802238499023741,0.2272898996305735,1.1075137495329477,22183643.756692607,11,4750407.574859888,2016694.886972055,1486717.1120365998,2.2,900010593.0669259,362,2486217.1079196846,4965778.264273449
TR281172,AIG - Catastrophe 2024,Catastrophe,Property,AIG,Swiss Re,USD,France,2024-01-01,2024-12-31,30685189.729101583,0.0,0.0198707823092983,22306783.747680627,334601756.2152094,0.0,28434687.91358288,33304633.621623296,0.1621899408422228,94%-113%,669203512.4304188,3,Exposure Rating,3 years,0.8953852812169325,0.1922223500855612,1.0876076313024936,23679411.594923787,7,4474553.135286303,3382773.0849891123,1042374.5309036273,1.4000000000000001,880168276.153637,349,2521972.1379760373,4993557.382714594
TR336541,AIG - Surplus 2024,Surplus,Casualty,AIG,Swiss Re,USD,United States,2024-01-01,2024-12-31,65107236.22204773,0.2610752464043603,0.0114750207067184,740556.5302908875,5924452.2423271,0.0,0.0,68548381.35525922,0.1375123710957629,Not Available,0.0,0,Exposure Rating,15 years,0.9306124474452206,0.3003749542446209,1.2309874016898417,23364206.845777225,10,4980444.080855568,2336420.6845777226,1688216.0901013059,2.0,967756875.0084062,391,2475081.5217606295,4992301.774777267
TR919866,Hartford - Quota Share 2024,Quota Share,Marine,Hartford,Swiss Re,CAD,United Kingdom,2024-01-01,2024-12-31,4365933.024206389,0.2489215731447818,0.0421977445488201,0.4730738571120585,0.0,0.5269261428879415,3496231.9367742445,5142464.036986786,0.0,Not Available,0.0,0,Experience Rating,15 years,0.890496473542325,0.2228620824831652,1.1133585560254902,32938330.852164466,9,4891988.60239368,3659814.5391293853,923914.9360564284,1.8,614742041.7854706,244,2519434.597481437,4989530.7580788545
TR156574,State Farm - Quota Share 2024,Quota Share,Casualty,State Farm,Munich Re,CAD,France,2024-01-01,2024-12-31,59875599.63838719,0.331831375079275,0.0234628186376785,0.7649402702955714,0.0,0.2350597297044286,54600139.30911896,64940022.45619826,0.1006312584655622,Not Available,0.0,0,Experience Rating,5 years,0.7634083604068214,0.3318457074578791,1.0952540678647005,21307036.568371456,7,4781326.005212181,3043862.366910208,1870923.500839614,1.4000000000000001,1106535763.2226377,421,2628350.9815264554,4980741.225175364
TR616086,Chubb - Surplus 2024,Surplus,Motor,Chubb,Hannover Re,CAD,Germany,2024-01-01,2024-12-31,45031965.09493349,0.2151313941742225,0.0195869339357545,1017069.1056940932,5085345.528470466,0.0,0.0,0.0,0.1279282517034413,86%-116%,0.0,0,Cat Modeling,15 years,0.8171231970778163,0.4017341944608165,1.218857391538633,37722921.188620776,12,4941573.904730522,3143576.765718398,1428757.6659794122,2.4000000000000004,1293741908.9379985,497,2603102.432470822,4998945.535442434
TR254210,Allstate - Surplus 2024,Surplus,Health,Allstate,Munich Re,CAD,United Kingdom,2024-01-01,2024-12-31,16316683.182646014,0.2487729740862286,0.0418632945414835,665698.7857959265,3994192.7147755586,0.0,13709112.983907066,0.0,0.0,84%-120%,0.0,0,Original Terms,5 years,0.998898327474661,0.3310168620625071,1.329915189537168,28209451.879169837,12,4634334.240325945,2350787.656597486,1525822.0360955896,2.4000000000000004,1304715963.3472924,489,2668130.804391191,4999197.749457581
TR476533,AIG - Catastrophe 2024,Catastrophe,Marine,AIG,SCOR,GBP,Germany,2024-01-01,2024-12-31,32675297.40832894,0.0,0.0314796851516536,25310627.386918027,329038156.02993435,0.0,27430351.41732232,37016759.77415247,0.1507104318525503,Not Available,987114468.089803,3,Original Terms,10 years,0.7864864573151524,0.2179730080419213,1.0044594653570738,19951898.559114162,9,4784985.1973741995,2216877.6176793515,1523806.73627148,1.8,833159882.0383722,318,2619999.6290514846,4991915.830820088
TR196560,Allstate - Catastrophe 2024,Catastrophe,Health,Allstate,Lloyd's of London,EUR,Canada,2024-01-01,2024-12-31,29720534.603122942,0.0,0.0448254894453626,57903485.674528226,694841828.0943387,0.0,27731091.085548032,32455308.13796485,0.0,92%-117%,3474209140.471693,1,Exposure Rating,15 years,0.6928751064315782,0.4211306270807027,1.1140057335122808,10461094.1795958,5,3324246.1787347426,2092218.83591916,1217675.1069757445,1.0,1091151908.9736867,417,2616671.2445412152,4965017.036258441
TR186587,Chubb - Catastrophe 2024,Catastrophe,Motor,Chubb,Hannover Re,GBP,Germany,2024-01-01,2024-12-31,54656520.91401976,0.0,0.0470210016959184,92051687.1006821,828465183.9061389,0.0,49934953.95971538,61606202.12101958,0.0,Not Available,2485395551.7184167,4,Original Terms,5 years,0.9830959693894008,0.3563227429811981,1.339418712370599,31464458.29774501,12,4711322.185825929,2622038.191478751,1416673.6732508966,2.4000000000000004,1006142715.8118757,396,2540764.433868373,4991887.221711804
