claim_id,treaty_id,occurrence_date,report_date,claim_status,claim_type,cause_of_loss,territory,currency,gross_claim_amount,reinsurance_recovery,net_claim_amount,case_reserves,paid_to_date,outstanding_reserves,expense_reserves,salvage_subrogation
a8d242c0-205,b5606676,2023-11-24,2023-12-30,IBNR,Catastrophe,Fire,Australia,GBP,21052,16642.47985988771,4409.52014011229,21200.284888922644,18821.978662627942,3376.0740997169714,1684.8630562301512,467.11588817123294
a58a9216-54e,b5606676,2024-04-16,2024-05-10,Open,Catastrophe,Collision,Australia,GBP,3817,3017.496942104854,799.503057895146,4456.900328279532,1756.370943898236,817.3481077481001,409.03423560823967,35.98939658108313
a95d7413-1ae,b5606676,2024-06-29,2024-07-11,IBNR,Attritional,Water,Australia,GBP,23749,18774.570311251817,4974.429688748183,21516.481707694682,19014.941246616498,3561.6703315725595,1796.0034919404998,713.1882449780812
06749564-338,b5606676,2024-08-25,2024-08-26,Reopened,Catastrophe,Theft,Australia,GBP,15397,12171.96762315652,3225.032376843479,16839.79715674124,10026.872433256767,3981.369175971394,1036.06796517148,1271.3383647794083
271d25c6-f1e,b5606676,2024-10-25,2024-10-29,Open,Catastrophe,Collision,Australia,GBP,5096,4028.5995328704053,1067.4004671295947,4152.978261649914,3707.375951998439,898.4717958210719,652.3501243211196,469.78571462669527
5598943f-29f,b5606676,2024-04-26,2024-05-21,IBNR,Large,Medical,Australia,GBP,159175,125834.44478898092,33340.55521101908,186568.7681647003,17268.334764360934,40442.86748888013,19859.925027084442,13521.568728198383
b9394462-6cb,b5606676,2023-11-12,2023-11-18,Reopened,Attritional,Collision,Australia,GBP,76620,60571.29046478227,16048.709535217728,77367.30095718915,22019.42997986431,16318.725187541277,6335.183931092926,5346.303416175751
5f03619c-27b,b5606676,2024-01-24,2024-01-29,Open,Catastrophe,Medical,Australia,GBP,38216,30211.33433048968,8004.665669510319,45416.50959719917,25893.487078425394,8218.387898946907,2255.0610114449446,1650.6853570478766
591c5287-f1b,b5606676,2024-05-26,2024-07-01,Closed,Attritional,Liability,Australia,GBP,4460,3525.815132771195,934.1848672288052,3715.2604809472314,2293.7625303096665,489.98549947851853,401.03931959793607,37.94522841083298
c4bbc3d4-309,b5606676,2024-07-20,2024-07-20,Reopened,Catastrophe,Water,Australia,GBP,825678,652732.732555214,172945.26744478603,912219.9268079812,357378.41662789654,115282.57058998372,73924.50391027122,47173.51755990302
d5c15289-15e,b5606676,2024-08-20,2024-10-20,Closed,Attritional,Wind,Australia,GBP,45064,35624.96258816168,9439.037411838319,40850.643814004805,17442.43389702439,10677.806397195693,4848.968584321062,507.1046124872801
edbe7e72-b98,8a5a2a2f,2025-01-06,2025-01-18,Reopened,Large,Liability,Australia,USD,216713,173050.6105647707,43662.3894352293,189883.04134588296,67196.72404323374,50078.46730316271,27515.644184687884,3667.981602970518
e84c6946-b1a,8a5a2a2f,2024-12-05,2025-01-24,Reopened,Catastrophe,Water,Australia,USD,1750415,1397749.0251703088,352665.97482969123,1708729.513772709,1455980.9945056764,256782.23853101875,207487.05721383655,27304.936641855962
edb573b1-5e3,8a5a2a2f,2024-07-22,2024-08-09,Open,Catastrophe,Fire,Australia,USD,443901,354465.76384578814,89435.23615421186,398276.55512506614,248097.24474088114,57500.90050829206,59147.355958122964,12770.369865473524
ec874149-37f,8a5a2a2f,2024-12-01,2025-01-09,Open,Large,Death,Australia,USD,38120683,30440294.159999978,7680388.840000022,37681384.88052028,11386230.482304027,9454028.383459613,2713717.3163317647,2083006.4244282101
ab8f9f0a-fd9,8a5a2a2f,2024-10-19,2024-10-21,Reopened,Catastrophe,Water,Australia,USD,12345,9857.783277524164,2487.216722475836,13308.261307332317,7424.709195515555,2164.3418679717124,1735.7567330682703,650.3334772600125
01a7db4a-fe4,8a5a2a2f,2024-10-17,2024-12-02,Closed,Attritional,Collision,Australia,USD,43336,34604.85185214963,8731.14814785037,38147.74573047242,27166.21251442812,6684.850595421347,4181.754202621122,4096.016803533711
7edd8aeb-4b8,8a5a2a2f,2024-07-13,2024-08-14,Reopened,Catastrophe,Collision,Australia,USD,269620474,215298517.6083709,54321956.3916291,287197748.3504655,221515301.93089336,46386538.57923163,16389997.632840592,7886279.625912568
051d4a00-efc,8a5a2a2f,2025-05-07,2025-06-14,Reopened,Attritional,Medical,Australia,USD,127826,102072.17539350376,25753.824606496244,128262.67059860945,81645.0123023983,35890.269992040805,12586.542422035405,7632.572378096932
1949dff7-a0c,8a5a2a2f,2024-07-24,2024-07-31,Closed,Attritional,Disability,Australia,USD,10000,7985.243643194949,2014.756356805051,11867.16548973281,5046.18787271641,2424.9383810384343,539.7524032547484,922.2701156840874
7ef6ed7c-260,8a5a2a2f,2024-11-12,2024-12-16,IBNR,Large,Medical,Australia,USD,667098,532694.0063888064,134403.9936111936,732311.0241611715,11030.4673168224,158010.34729853645,57062.104193249594,20168.121110795233
9acd0f31-d36,8a5a2a2f,2025-02-20,2025-02-22,IBNR,Attritional,Collision,Australia,USD,2489556,1987971.1223377844,501584.8776622156,2866651.312010499,1995035.2702289075,654682.8421167859,131813.50042945534,138155.25924039367
0dfdc79f-107,8a5a2a2f,2024-10-30,2024-12-07,Closed,Attritional,Liability,Australia,USD,123397,98535.51098393272,24861.48901606728,143001.09693650034,72957.06743319481,14506.428345938317,10886.171221546843,11853.586075397981
cb42e701-ef0,8a5a2a2f,2025-04-18,2025-05-28,Closed,Large,Theft,Australia,USD,10000,7985.243643194949,2014.756356805051,10291.594211839114,3838.184973112006,1624.7655288835672,1105.3688848710412,449.169185327245
2e42e212-b19,8a5a2a2f,2024-08-15,2024-08-28,Closed,Catastrophe,Water,Australia,USD,17085,13642.78876439857,3442.2112356014295,17638.763808336946,10518.273855427768,2399.794067132935,1090.2103226551692,1176.3570748770646
2e46b9d4-855,8a5a2a2f,2025-03-04,2025-07-13,Closed,Large,Water,Australia,USD,10000,7985.243643194949,2014.756356805051,10624.92701211661,5083.598585829207,1316.0958337410718,567.8140413562976,532.9615469917771
b8b7028f-e70,8a5a2a2f,2024-08-08,2024-09-15,Closed,Large,Water,Australia,USD,24260079,19372264.16181573,4887814.838184271,26463665.96647015,16712562.486864978,6696421.785410833,2217468.637965369,997700.0266046315
9f7885cc-be2,8a5a2a2f,2025-01-21,2025-02-10,IBNR,Attritional,Theft,Australia,USD,10000,7985.243643194949,2014.756356805051,8427.085731373605,1662.7184691711059,2524.8949674659307,1111.981597669024,266.86261300447956
07ef7891-08d,8a5a2a2f,2025-03-26,2025-04-21,Closed,Catastrophe,Theft,Australia,USD,38873,31041.037614191726,7831.962385808274,34688.90274164212,912.5842396520767,4505.189680494541,4975.068580664662,521.2349471992727
b1e18893-930,8a5a2a2f,2025-04-14,2025-06-26,Reopened,Catastrophe,Liability,Australia,USD,616707,492455.5651463827,124251.43485361728,538749.4326711721,215054.52442456663,120115.6426044584,40936.17042584544,13954.418006590147
fa7f51de-d55,8a5a2a2f,2025-01-04,2025-02-02,Open,Large,Medical,Australia,USD,10000,7985.243643194949,2014.756356805051,8890.216849516828,6042.051783905854,1405.6671523716539,704.5621057311915,177.07820182370537
800ffbe3-591,8a5a2a2f,2025-01-19,2025-02-27,Reopened,Catastrophe,Liability,Australia,USD,444214,354715.7019718201,89498.29802817991,509384.61908770754,354850.68081028573,82406.64405952615,56691.24452437446,27005.099832805
f5110c7e-b93,8a5a2a2f,2024-12-20,2025-03-01,IBNR,Large,Other,Australia,USD,29318,23411.13731311895,5906.86268688105,34467.8724436035,15091.176814054535,6075.624170963031,3346.3384146289563,2064.3171756110464
fd32853e-4fa,8a5a2a2f,2024-06-28,2024-07-03,Open,Large,Death,Australia,USD,365675,292000.3969225313,73674.6030774687,413506.76756971306,13959.396077964147,109397.99303141126,37251.40924849384,14466.512432982972
13fdb9a7-abb,bded9e74,2024-11-07,2025-01-07,Reopened,Catastrophe,Fire,Germany,CAD,78533,0.0,78533.0,68790.20669963416,31067.535998796964,21744.178967801556,10002.567682502835,2245.373037330044
82965cc5-1b9,bded9e74,2025-01-11,2025-01-28,Reopened,Large,Other,Germany,CAD,10000,0.0,10000.0,11676.13127990206,6209.576626514842,2807.351293299192,963.5789530716352,646.1015079296982
8c688992-bb5,bded9e74,2024-12-03,2024-12-29,Open,Attritional,Other,Germany,CAD,293021,0.0,293021.0,344339.8139189955,183578.45576043488,37231.63939558685,26769.206113900873,13211.902407314457
74220d33-b7a,bded9e74,2025-01-17,2025-01-22,Reopened,Catastrophe,Theft,Germany,CAD,414861,0.0,414861.0,478342.77256820595,33670.82201598993,68375.2974722543,47649.95664443398,29516.105013343
7739551e-f03,bded9e74,2025-01-09,2025-01-17,Open,Attritional,Wind,Germany,CAD,130991,0.0,130991.0,141796.53718014702,74752.00212329764,15333.97790191971,15814.269904771438,9521.393063244674
8b3f23ec-9a5,bded9e74,2025-07-06,2025-08-07,Closed,Large,Disability,Germany,CAD,2595529,2130061.3481176533,465467.6518823467,2471573.81205623,1794637.754938593,733108.608552686,276551.4291289303,171183.01254124823
23ac8a26-9c3,bded9e74,2025-01-02,2025-01-06,Closed,Attritional,Water,Germany,CAD,27717,0.0,27717.0,30701.087572267115,1279.9555716268042,4479.412030160305,3409.6393144444596,2663.5097769386616
bae61923-98e,bded9e74,2025-03-14,2025-06-27,Closed,Attritional,Water,Germany,CAD,10000,0.0,10000.0,11841.735518063653,31.79608734729067,2530.791614251002,512.2077648240524,497.62760740079773
68f2e752-a60,bded9e74,2025-06-30,2025-07-02,Open,Catastrophe,Death,Germany,CAD,82372,0.0,82372.0,73735.40631091694,43655.19085334333,16074.269604813077,7497.0988296375845,654.0741853471175
17f54b94-4e2,bded9e74,2025-08-21,2025-08-26,Open,Attritional,Disability,Germany,CAD,10000,0.0,10000.0,9112.451750629129,5657.718829944266,2640.242782611437,707.6376009651929,184.8399873693002
48fd745d-77e,bded9e74,2024-11-15,2025-01-06,IBNR,Attritional,Water,Germany,CAD,307255,0.0,307255.0,350741.3270596561,184444.22052263984,82222.32509389143,24532.51574135239,28279.280046680637
e19e5ab9-f3a,bded9e74,2024-11-12,2024-11-28,Open,Large,Water,Germany,CAD,824317,358849.34811765346,465467.65188234654,712650.1482679446,210977.74579660225,191393.97854238364,98905.41278456453,47174.22664116846
2d0e5b21-b1a,bded9e74,2025-08-01,2025-09-06,Closed,Large,Other,Germany,CAD,10000,0.0,10000.0,9440.75459037661,322.5603836635987,2537.023966003872,822.8218508405196,897.5297762374531
8b7ece10-abb,bded9e74,2024-11-21,2024-11-26,Reopened,Catastrophe,Wind,Germany,CAD,1352814,887346.3481176535,465467.6518823465,1240710.4777147938,163813.88439525108,323219.58021358115,104764.42464941434,71300.43164880386
2f66e0d4-e64,bded9e74,2025-07-13,2025-08-01,Closed,Catastrophe,Theft,Germany,CAD,3458177,2792805.9112940794,665371.0887059206,3613177.6733901366,340187.8258586803,850523.7766574688,390420.7824825682,341387.52065768646
cf9855e7-195,bded9e74,2025-06-22,2025-08-16,IBNR,Large,Other,Germany,CAD,402978,0.0,402978.0,459039.9721179364,94173.55498034503,86651.77010654943,45264.26797323011,37360.30670464005
c921324d-ea9,bded9e74,2025-08-28,2025-10-27,Reopened,Catastrophe,Death,Germany,CAD,4184284,2792805.9112940794,1391478.0887059206,4171738.6022492507,677504.6558129652,928413.752316018,505707.1529161367,409749.2156799755
80deaf06-061,bded9e74,2024-10-18,2024-10-24,Open,Attritional,Death,Germany,CAD,71883,0.0,71883.0,75490.39781807817,7629.169331369508,19380.660122358142,9341.658426129954,7181.018304216115
e3624a48-de5,bded9e74,2025-05-17,2025-05-18,Open,Large,Liability,Germany,CAD,41053,0.0,41053.0,42045.09508935662,23554.28967742844,4198.057348460411,2878.5835614496996,1156.1621048544362
2444f20d-523,bded9e74,2024-11-21,2024-12-13,IBNR,Large,Disability,Germany,CAD,117325,0.0,117325.0,119671.1996191125,80992.8899195039,14403.679642588917,9776.491512544639,4646.6487184091175
46258bc6-3ad,364e8570,2024-01-13,2024-02-03,Open,Attritional,Theft,Netherlands,EUR,5000,0.0,5000.0,4661.0296641860195,1520.7158487309437,1172.4729573660213,708.0815265867876,398.62719191446246
70c643d7-add,364e8570,2024-02-21,2024-02-22,Closed,Large,Water,Netherlands,EUR,10413,0.0,10413.0,10942.815471400065,8360.103021177076,2159.588609159446,869.5996832666552,816.3677802800514
1d5ac660-d47,364e8570,2023-10-25,2023-12-24,Open,Catastrophe,Collision,Netherlands,EUR,18298,0.0,18298.0,18773.32817798672,11168.69412225905,3861.526511507678,949.1509840583701,1056.5222056546481
7a7b51c0-8ce,364e8570,2023-09-13,2023-10-01,IBNR,Attritional,Water,Netherlands,EUR,5000,0.0,5000.0,4560.920057307768,140.27924110133833,1483.6187688651737,563.2554238076253,421.20288746792636
97968552-34a,364e8570,2024-01-14,2024-02-15,Reopened,Attritional,Other,Netherlands,EUR,1603910,0.0,1603910.0,1358091.3134449734,1129328.3377322373,259282.13029896244,217782.02382801374,113851.94981580137
f0a23b94-a23,364e8570,2023-08-14,2023-08-18,Reopened,Attritional,Death,Netherlands,EUR,5000,0.0,5000.0,5754.097465241584,1672.1260959921663,1329.4574689174199,401.31435251288065,262.55020984380803
a3d6e66c-6b5,364e8570,2023-06-25,2023-07-28,Open,Large,Fire,Netherlands,EUR,25840,0.0,25840.0,28711.24148613877,21240.957046461113,4877.424512557541,1356.4314576438167,1247.2016859233809
646ea57c-e52,364e8570,2023-12-09,2024-03-23,Closed,Attritional,Liability,Netherlands,EUR,13330,0.0,13330.0,15588.83124638999,8787.095477871057,2728.992145370068,1700.2857678632552,191.0122989171646
9c5ca60a-b3b,364e8570,2023-05-17,2023-06-03,Closed,Attritional,Fire,Netherlands,EUR,5000,0.0,5000.0,4918.73682122809,3211.5482568118414,1022.3448732185065,252.05493461706232,466.1686720104141
1df98c90-525,364e8570,2024-03-13,2024-05-12,Open,Large,Death,Netherlands,EUR,21698,0.0,21698.0,25075.82205496174,2013.4126742731437,5494.715530491831,2702.6046426819325,48.777670662025486
9c91b91c-006,364e8570,2023-09-03,2023-10-27,Closed,Large,Theft,Netherlands,EUR,5000,0.0,5000.0,4385.091279246917,1244.9229240062914,819.1497905014984,470.5578113761695,58.82541936879682
250f2967-a6e,364e8570,2023-06-12,2023-09-06,Closed,Large,Wind,Netherlands,EUR,7664,0.0,7664.0,6177.9709931385405,4296.825174564679,1554.3521826514661,541.5209037050157,268.4838209050435
0494532a-fde,364e8570,2023-09-07,2023-10-05,IBNR,Attritional,Collision,Netherlands,EUR,298382,0.0,298382.0,307224.00663643895,45994.83275842838,48420.09180374533,41542.028207157244,16129.84768587088
66dfe474-d15,364e8570,2023-04-22,2023-06-21,Closed,Attritional,Death,Netherlands,EUR,5000,0.0,5000.0,5806.584815315841,227.0520476748878,883.5996393397442,293.0597902330225,195.95838032284001
517a7b2a-3c4,364e8570,2024-03-22,2024-06-10,Reopened,Catastrophe,Liability,Netherlands,EUR,9149,0.0,9149.0,8462.607806952317,6730.898999587173,2219.3620133155955,1071.229205845508,488.08536144615243
f391d62a-e5d,364e8570,2023-11-21,2023-12-26,Closed,Attritional,Death,Netherlands,EUR,5000,0.0,5000.0,4194.525993698599,1396.7625802766597,1144.4186099634758,633.246747647958,235.27293738608887
a7630fe5-b2c,364e8570,2023-07-20,2023-08-21,Closed,Catastrophe,Collision,Netherlands,EUR,26987,0.0,26987.0,31443.75851493301,9522.881816172856,6474.799955830298,3144.4729352590143,2128.677094821023
87558cb7-0db,364e8570,2023-09-10,2023-09-25,Reopened,Large,Fire,Netherlands,EUR,5000,0.0,5000.0,4130.73039763174,507.9917578509724,978.6520858201509,672.8831312462744,141.12868446089888
a2f44cbe-bbc,364e8570,2023-09-22,2023-10-24,Closed,Catastrophe,Wind,Netherlands,EUR,13820,0.0,13820.0,13298.632109816614,8884.128645733545,1677.6962988131042,1459.5991066511112,98.01695411756305
976744d4-46d,364e8570,2023-08-29,2024-04-08,Reopened,Large,Other,Netherlands,EUR,49476,0.0,49476.0,47762.98068990633,27646.563174539602,10369.665115779171,7292.22672938553,1898.970311445282
87ecb507-503,364e8570,2023-09-18,2023-11-02,Closed,Catastrophe,Other,Netherlands,EUR,5144,0.0,5144.0,5002.331148751113,4537.958115252208,1097.9468766361608,433.2281093366788,357.06209586171644
82c6f8db-1d1,364e8570,2023-06-24,2023-07-19,Open,Catastrophe,Other,Netherlands,EUR,22380,0.0,22380.0,25394.569831343848,2302.6910557996466,4906.033909201459,1847.1961749962438,218.54944877093723
8ba75d31-5ff,364e8570,2023-11-10,2023-11-25,Closed,Large,Medical,Netherlands,EUR,15367,0.0,15367.0,12721.464209769514,1503.970909326453,4038.6526571928885,1953.6733703105722,582.2725542309004
3f6c5588-0c5,364e8570,2023-12-06,2023-12-17,Open,Attritional,Theft,Netherlands,EUR,53340,0.0,53340.0,60104.22867456024,42593.877324777415,14969.935058282446,6060.132462007427,0.9832719881273729
a380c9bb-85a,364e8570,2023-06-11,2023-07-24,Closed,Large,Disability,Netherlands,EUR,22604,0.0,22604.0,20718.855816886327,12522.953921902219,4281.919881926251,1595.077665770803,1983.332267034333
3691a4ca-4a3,364e8570,2023-08-28,2023-10-14,IBNR,Large,Liability,Netherlands,EUR,82583,0.0,82583.0,98778.82307250386,43311.00780882806,18358.048223392158,8344.38352289113,7000.038533961722
5019fb24-63d,364e8570,2023-08-25,2023-08-28,Open,Large,Disability,Netherlands,EUR,5061,0.0,5061.0,6008.215781446925,3.841211423335093,1072.962627002347,748.3681618766017,55.51831818876811
5b98e82e-ff7,364e8570,2023-08-19,2023-09-11,Open,Attritional,Medical,Netherlands,EUR,5000,0.0,5000.0,5404.443764540015,1774.2074565102484,818.1273096186939,441.39480742079263,190.78252254124746
